transactio_id,player_id,transaction_time,transaction_type,transaction_amount,payment_method,amount
2411,700,2024-11-08 06:15:56,"""deposit""",180.98,credit_card,
2412,569,2024-08-12 18:11:27,"""deposit""",667.53,crypto,
2413,109,2024-12-30 03:30:27,"""bonus""",979.45,paypal,
2414,905,2024-12-06 09:25:40,"""deposit""",921.65,credit_card,
2415,940,2024-05-31 19:13:51,"""bonus""",863.48,paypal,
2416,76,2025-03-20 22:22:41,"""refund""",627.77,crypto,
2417,220,2025-01-15 13:41:55,"""bonus""",331.98,crypto,
2418,110,2024-12-10 07:26:03,"""bonus""",688.58,paypal,
2419,675,2024-09-30 14:59:58,"""deposit""",703.71,paypal,
2420,231,2024-05-11 06:08:41,"""bonus""",854.03,paypal,
2421,44,2024-10-03 22:30:55,"""withdrawal""",552.15,paypal,
2422,893,2025-01-15 15:25:59,"""deposit""",69.57,crypto,
2423,544,2024-11-11 11:06:22,"""withdrawal""",885.98,credit_card,
2424,828,2024-10-19 12:34:31,"""withdrawal""",321.34,paypal,
2425,428,2025-03-05 01:50:13,"""deposit""",734.41,paypal,
2426,93,2024-07-23 23:07:09,"""withdrawal""",681.09,crypto,
2427,656,2024-08-11 18:26:01,"""bonus""",820.71,bank_transfer,
2428,636,2024-12-24 16:33:50,"""withdrawal""",41.41,credit_card,
2429,421,2024-11-22 21:21:37,"""bonus""",780.92,paypal,
2430,920,2024-04-27 10:49:14,"""withdrawal""",664.53,crypto,
2431,751,2025-03-26 08:15:02,"""withdrawal""",959.89,crypto,
2432,90,2025-01-01 04:47:59,"""deposit""",856.13,bank_transfer,
2433,474,2024-06-29 09:03:36,"""deposit""",269.78,crypto,
2434,485,2024-07-11 11:29:33,"""deposit""",448.09,bank_transfer,
2435,146,2025-03-05 19:03:55,"""deposit""",22.6,paypal,
2436,42,2024-08-16 07:50:14,"""deposit""",354.29,crypto,
2437,961,2024-11-10 13:49:13,"""deposit""",725.58,paypal,
2438,255,2024-07-26 15:03:00,"""withdrawal""",905.6,credit_card,
2439,125,2025-02-10 11:27:16,"""bonus""",100.23,paypal,
2440,396,2025-01-17 05:06:41,"""deposit""",811.0,credit_card,
2441,838,2024-08-10 12:30:43,"""deposit""",427.43,bank_transfer,
2442,711,2024-07-02 03:02:48,"""refund""",859.61,paypal,
2443,582,2024-08-23 03:06:40,"""refund""",882.0,crypto,
2444,725,2024-09-07 15:00:15,"""bonus""",739.02,paypal,
2445,366,2024-11-27 18:45:00,"""deposit""",237.6,bank_transfer,
2446,691,2025-03-08 13:55:10,"""withdrawal""",493.3,bank_transfer,
2447,556,2024-07-21 13:39:25,"""bonus""",279.37,paypal,
2448,605,2025-01-25 21:35:37,"""bonus""",573.16,bank_transfer,
2449,452,2024-12-20 09:40:35,"""deposit""",850.23,paypal,
2450,82,2024-07-17 12:15:19,"""refund""",571.06,credit_card,
2451,731,2024-05-11 18:55:26,"""deposit""",688.13,bank_transfer,
2452,467,2024-05-03 12:28:18,"""deposit""",358.0,bank_transfer,
2453,602,2025-03-05 00:49:35,"""bonus""",188.51,crypto,
2454,186,2024-12-06 12:41:24,"""deposit""",381.43,credit_card,
2455,254,2024-10-17 16:00:28,"""withdrawal""",646.91,bank_transfer,
2456,111,2024-04-13 06:22:13,"""deposit""",66.07,bank_transfer,
2457,611,2025-01-25 12:15:16,"""withdrawal""",727.6,credit_card,
2458,125,2024-08-08 12:20:06,"""bonus""",997.48,credit_card,
2459,193,2024-07-24 17:29:28,"""bonus""",673.5,credit_card,
2460,697,2024-07-07 07:16:11,"""deposit""",160.14,bank_transfer,
2461,379,2025-02-23 21:37:12,"""deposit""",968.68,crypto,
2462,689,2024-07-26 13:05:44,"""bonus""",443.23,paypal,
2463,585,2024-05-29 09:34:58,"""deposit""",33.7,credit_card,
2464,490,2024-06-11 23:01:42,"""bonus""",465.98,paypal,
2465,93,2024-11-02 23:36:42,"""refund""",4.65,credit_card,
2466,921,2024-12-14 19:54:29,"""deposit""",850.79,bank_transfer,
2467,374,2024-04-15 03:13:34,"""refund""",455.49,credit_card,
2468,998,2024-09-13 12:32:02,"""bonus""",977.67,bank_transfer,
2469,232,2024-06-01 12:30:30,"""deposit""",501.71,crypto,
2470,359,2024-12-03 21:37:33,"""deposit""",533.71,paypal,
2471,710,2024-06-25 05:00:24,"""bonus""",232.56,crypto,
2472,19,2025-03-24 21:39:58,"""refund""",457.4,crypto,
2473,959,2024-10-20 00:50:09,"""deposit""",206.27,bank_transfer,
2474,567,2024-10-23 02:44:44,"""deposit""",839.01,crypto,
2475,465,2025-03-05 14:34:13,"""deposit""",689.32,paypal,
2476,666,2025-02-01 05:09:53,"""deposit""",439.35,crypto,
2477,583,2025-03-27 08:16:21,"""bonus""",327.86,crypto,
2478,130,2024-05-18 02:44:28,"""deposit""",719.41,crypto,
2479,901,2024-08-20 04:34:35,"""deposit""",90.5,bank_transfer,
2480,997,2024-06-15 02:24:34,"""bonus""",242.67,credit_card,
2481,248,2024-10-13 02:47:12,"""bonus""",406.61,crypto,
2482,59,2025-01-01 04:56:37,"""deposit""",589.81,paypal,
2483,796,2025-02-26 02:27:14,"""deposit""",166.62,credit_card,
2484,697,2025-02-21 14:51:02,"""bonus""",79.34,paypal,
2485,22,2024-04-12 11:51:08,"""deposit""",227.02,credit_card,
2486,709,2024-09-18 01:37:59,"""deposit""",161.96,bank_transfer,
2487,790,2024-05-21 01:07:39,"""bonus""",89.77,credit_card,
2488,426,2024-11-30 12:02:40,"""withdrawal""",501.12,bank_transfer,
2489,540,2024-09-30 19:02:13,"""deposit""",380.45,paypal,
2490,167,2025-02-22 20:18:19,"""deposit""",435.19,crypto,
2491,547,2025-01-28 21:18:41,"""withdrawal""",764.36,crypto,
2492,150,2024-06-15 03:41:22,"""withdrawal""",450.31,bank_transfer,
2493,858,2024-07-06 23:35:32,"""withdrawal""",573.11,paypal,
2494,756,2024-11-16 00:40:29,"""deposit""",441.43,paypal,
2495,855,2024-12-06 16:57:46,"""deposit""",277.34,credit_card,
2496,62,2025-01-23 23:06:21,"""bonus""",7.8,bank_transfer,
2497,974,2024-12-02 07:39:05,"""withdrawal""",531.84,paypal,
2498,907,2024-08-31 16:14:20,"""deposit""",843.02,paypal,
2499,66,2024-06-01 13:55:27,"""deposit""",724.01,paypal,
2500,306,2024-10-25 13:07:54,"""deposit""",231.48,credit_card,
2501,505,2024-08-26 14:42:27,"""deposit""",89.09,bank_transfer,
2502,890,2025-03-11 09:01:40,"""withdrawal""",887.73,crypto,
2503,88,2024-08-02 06:35:37,"""deposit""",361.56,crypto,
2504,731,2024-07-19 13:47:24,"""deposit""",958.85,bank_transfer,
2505,606,2024-08-28 00:03:44,"""bonus""",601.23,crypto,
2506,159,2024-09-17 15:12:30,"""withdrawal""",756.25,bank_transfer,
2507,805,2024-06-16 04:38:52,"""refund""",278.77,credit_card,
2508,663,2024-11-24 22:46:59,"""deposit""",427.68,credit_card,
2509,564,2024-07-10 10:05:21,"""deposit""",326.11,credit_card,
2510,773,2025-01-18 12:09:44,"""refund""",496.46,crypto,
2511,629,2024-05-26 09:02:35,"""bonus""",737.49,bank_transfer,
2512,477,2024-07-19 12:58:08,"""deposit""",876.66,crypto,
2513,597,2024-12-08 14:36:10,"""refund""",167.79,crypto,
2514,714,2024-10-31 03:45:38,"""deposit""",615.61,crypto,
2515,631,2024-05-15 17:57:40,"""withdrawal""",512.75,credit_card,
2516,96,2024-09-05 15:30:51,"""deposit""",483.8,bank_transfer,
2517,805,2025-01-30 00:32:14,"""deposit""",556.86,crypto,
2518,348,2025-02-06 10:33:25,"""refund""",825.65,bank_transfer,
2519,993,2024-11-06 23:00:32,"""bonus""",844.47,crypto,
2520,941,2024-09-30 14:55:08,"""deposit""",326.92,paypal,
2521,662,2024-05-08 21:45:43,"""deposit""",919.14,credit_card,
2522,279,2024-05-16 09:33:04,"""deposit""",75.72,bank_transfer,
2523,433,2025-01-11 04:14:39,"""deposit""",191.49,credit_card,
2524,790,2024-09-02 09:28:00,"""deposit""",97.5,crypto,
2525,28,2024-04-23 19:10:42,"""deposit""",672.35,crypto,
2526,858,2024-12-11 13:51:37,"""deposit""",896.99,bank_transfer,
2527,842,2024-07-10 14:57:55,"""withdrawal""",231.21,bank_transfer,
2528,443,2024-05-06 16:58:49,"""bonus""",601.2,crypto,
2529,117,2024-09-25 19:59:39,"""bonus""",849.99,credit_card,
2530,342,2024-09-03 15:52:17,"""deposit""",709.18,credit_card,
2531,968,2024-04-27 01:45:17,"""deposit""",12.59,credit_card,
2532,940,2025-01-21 23:33:43,"""withdrawal""",203.04,bank_transfer,
2533,812,2024-08-19 22:29:46,"""withdrawal""",942.2,paypal,
2534,944,2024-10-07 14:02:42,"""deposit""",990.87,bank_transfer,
2535,567,2024-06-28 19:18:33,"""deposit""",697.71,credit_card,
2536,281,2024-08-08 18:34:02,"""bonus""",538.08,bank_transfer,
2537,580,2024-10-24 13:13:27,"""refund""",422.15,paypal,
2538,614,2024-06-14 08:41:47,"""deposit""",925.28,bank_transfer,
2539,376,2024-08-02 22:04:58,"""refund""",284.02,credit_card,
2540,591,2024-08-17 05:34:44,"""deposit""",649.16,crypto,
2541,479,2024-07-26 00:08:11,"""deposit""",808.42,paypal,
2542,760,2024-10-17 19:06:04,"""withdrawal""",337.54,paypal,
2543,584,2024-11-13 22:23:15,"""bonus""",135.6,crypto,
2544,523,2024-06-29 02:38:25,"""refund""",670.04,bank_transfer,
2545,268,2025-01-09 19:44:12,"""deposit""",564.99,credit_card,
2546,601,2024-06-15 04:19:15,"""deposit""",20.02,crypto,
2547,994,2025-01-16 21:13:31,"""deposit""",831.02,crypto,
2548,592,2024-07-08 11:12:33,"""withdrawal""",204.37,credit_card,
2549,613,2024-09-28 10:36:31,"""deposit""",284.18,bank_transfer,
2550,191,2025-01-17 13:09:36,"""bonus""",565.29,credit_card,
2551,306,2024-06-08 19:10:40,"""deposit""",984.56,crypto,
2552,519,2024-10-21 23:19:39,"""bonus""",453.75,paypal,
2553,115,2024-12-01 02:45:24,"""withdrawal""",269.28,bank_transfer,
2554,644,2024-06-06 00:04:06,"""bonus""",856.65,credit_card,
2555,498,2024-08-02 14:16:49,"""deposit""",928.39,credit_card,
2556,975,2024-09-28 09:00:30,"""withdrawal""",438.09,crypto,
2557,547,2024-09-17 12:40:31,"""deposit""",300.09,credit_card,
2558,172,2024-07-23 16:10:48,"""deposit""",444.45,bank_transfer,
2559,383,2024-07-09 06:04:04,"""deposit""",41.19,bank_transfer,
2560,315,2024-12-12 11:24:34,"""withdrawal""",854.29,paypal,
2561,234,2024-12-31 17:51:16,"""deposit""",795.89,bank_transfer,
2562,682,2024-08-08 09:10:59,"""deposit""",303.55,crypto,
2563,145,2024-05-19 19:37:28,"""bonus""",377.59,crypto,
2564,155,2024-09-07 20:28:06,"""deposit""",500.53,bank_transfer,
2565,750,2024-11-04 07:14:26,"""deposit""",558.84,paypal,
2566,521,2024-12-16 21:33:09,"""withdrawal""",255.39,bank_transfer,
2567,929,2024-10-20 17:35:11,"""deposit""",770.79,paypal,
2568,950,2024-05-08 12:41:15,"""withdrawal""",111.22,credit_card,
2569,138,2025-01-20 11:11:49,"""withdrawal""",193.85,paypal,
2570,417,2024-10-20 17:21:43,"""withdrawal""",639.85,crypto,
2571,186,2024-06-19 22:07:45,"""deposit""",753.08,paypal,
2572,824,2024-12-30 04:51:15,"""withdrawal""",960.59,bank_transfer,
2573,523,2025-04-09 08:37:53,"""bonus""",879.15,credit_card,
2574,154,2024-12-23 11:04:56,"""bonus""",144.75,paypal,
2575,724,2025-01-31 17:41:43,"""bonus""",5.3,crypto,
2576,949,2024-06-06 11:58:20,"""withdrawal""",854.98,bank_transfer,
2577,543,2024-07-01 19:31:24,"""refund""",867.66,crypto,
2578,918,2024-07-22 18:20:21,"""withdrawal""",973.85,credit_card,
2579,838,2024-11-25 03:41:09,"""deposit""",939.3,bank_transfer,
2580,133,2025-01-27 11:05:51,"""deposit""",551.67,crypto,
2581,167,2025-02-22 17:01:49,"""deposit""",570.47,credit_card,
2582,761,2024-10-06 04:23:00,"""withdrawal""",858.91,crypto,
2583,96,2024-06-01 06:53:13,"""deposit""",313.74,bank_transfer,
2584,807,2024-04-27 00:53:28,"""deposit""",499.99,crypto,
2585,297,2025-01-02 02:20:32,"""withdrawal""",641.62,credit_card,
2586,392,2024-12-10 09:14:57,"""deposit""",91.49,credit_card,
2587,521,2024-10-10 07:50:45,"""withdrawal""",525.06,crypto,
2588,692,2024-12-27 12:04:15,"""deposit""",348.42,paypal,
2589,724,2024-11-27 21:35:28,"""refund""",878.21,crypto,
2590,210,2024-07-21 16:05:50,"""withdrawal""",576.55,credit_card,
2591,131,2025-02-27 04:31:08,"""deposit""",44.4,credit_card,
2592,351,2024-08-27 01:43:04,"""withdrawal""",960.93,credit_card,
2593,127,2024-07-31 20:27:24,"""deposit""",337.22,credit_card,
2594,301,2025-03-22 13:20:52,"""withdrawal""",15.12,bank_transfer,
2595,541,2024-11-06 08:15:54,"""bonus""",931.92,crypto,
2596,645,2025-02-05 02:08:36,"""deposit""",573.22,paypal,
2597,512,2024-10-22 15:22:00,"""deposit""",290.53,credit_card,
2598,541,2024-06-01 13:10:17,"""bonus""",934.13,credit_card,
2599,302,2024-10-23 23:18:42,"""bonus""",231.25,crypto,
2600,924,2024-10-12 07:13:18,"""deposit""",461.93,crypto,
2601,881,2024-09-27 10:23:09,"""refund""",232.38,crypto,
2602,239,2024-05-03 23:48:06,"""deposit""",486.83,credit_card,
2603,500,2024-08-30 18:56:40,"""deposit""",196.28,bank_transfer,
2604,491,2024-07-27 08:10:06,"""withdrawal""",757.85,bank_transfer,
2605,324,2024-11-22 07:44:51,"""withdrawal""",680.58,crypto,
2606,897,2024-11-22 00:27:28,"""bonus""",997.58,crypto,
2607,907,2024-11-24 22:39:51,"""deposit""",812.45,bank_transfer,
2608,136,2024-10-13 11:26:38,"""deposit""",607.8,bank_transfer,
2609,829,2024-05-14 16:07:34,"""withdrawal""",387.56,crypto,
2610,221,2025-01-31 14:01:50,"""refund""",433.24,bank_transfer,
2611,555,2025-02-16 18:23:23,"""deposit""",821.61,paypal,
2612,113,2024-10-25 09:57:15,"""withdrawal""",482.58,crypto,
2613,912,2024-06-13 13:23:24,"""deposit""",643.75,paypal,
2614,999,2024-07-07 13:54:30,"""deposit""",446.41,credit_card,
2615,530,2024-06-09 02:02:33,"""withdrawal""",167.31,bank_transfer,
2616,178,2024-11-06 19:49:34,"""refund""",333.92,crypto,
2617,957,2024-12-04 20:22:31,"""deposit""",556.14,paypal,
2618,129,2025-01-25 01:16:06,"""refund""",268.93,credit_card,
2619,78,2024-09-13 12:24:57,"""deposit""",765.04,paypal,
2620,958,2024-04-11 15:57:11,"""bonus""",258.0,crypto,
2621,474,2025-04-05 14:44:07,"""withdrawal""",108.64,credit_card,
2622,147,2024-06-14 09:09:51,"""refund""",471.19,credit_card,
2623,424,2024-11-05 14:04:53,"""withdrawal""",411.18,crypto,
2624,395,2024-06-10 17:40:41,"""bonus""",101.61,bank_transfer,
2625,962,2024-05-10 01:09:43,"""deposit""",267.6,bank_transfer,
2626,578,2025-02-18 17:22:59,"""bonus""",292.02,crypto,
2627,9,2024-07-22 01:09:45,"""bonus""",232.79,paypal,
2628,843,2025-01-27 13:38:10,"""bonus""",224.27,bank_transfer,
2629,112,2025-03-09 18:58:07,"""withdrawal""",394.6,credit_card,
2630,763,2024-04-27 10:56:04,"""withdrawal""",316.2,crypto,
2631,594,2025-03-28 11:31:45,"""deposit""",442.7,credit_card,
2632,793,2025-01-14 02:43:25,"""deposit""",411.9,bank_transfer,
2633,759,2024-09-04 08:30:07,"""deposit""",379.95,credit_card,
2634,357,2024-10-13 22:11:09,"""refund""",850.43,credit_card,
2635,429,2024-06-14 04:22:48,"""refund""",182.8,credit_card,
2636,806,2024-07-27 00:00:00,"""refund""",291.89,bank_transfer,
2637,454,2024-11-01 16:22:14,"""refund""",103.85,crypto,
2638,144,2024-08-24 12:57:51,"""deposit""",659.93,bank_transfer,
2639,410,2024-08-03 11:22:33,"""refund""",925.17,credit_card,
2640,754,2024-07-07 17:00:26,"""withdrawal""",547.79,paypal,
2641,938,2024-05-29 12:37:04,"""withdrawal""",40.03,bank_transfer,
2642,629,2024-08-11 18:26:36,"""refund""",455.44,credit_card,
2643,566,2024-09-09 13:23:36,"""deposit""",298.61,crypto,
2644,757,2025-03-24 20:09:08,"""bonus""",117.74,crypto,
2645,129,2024-09-24 04:51:37,"""deposit""",733.96,credit_card,
2646,311,2024-11-24 01:54:09,"""deposit""",243.08,bank_transfer,
2647,19,2025-04-01 14:07:44,"""refund""",668.08,crypto,
2648,235,2024-07-31 17:46:21,"""refund""",370.59,credit_card,
2649,76,2024-08-04 08:32:53,"""deposit""",986.41,crypto,
2650,126,2024-12-18 18:37:50,"""withdrawal""",733.39,bank_transfer,
2651,876,2024-07-14 15:46:52,"""deposit""",160.54,credit_card,
2652,524,2024-09-10 02:34:13,"""deposit""",723.45,paypal,
2653,274,2024-11-10 18:06:14,"""withdrawal""",802.22,paypal,
2654,756,2025-02-13 12:58:33,"""deposit""",936.3,bank_transfer,
2655,316,2024-11-07 20:13:34,"""withdrawal""",369.01,credit_card,
2656,763,2025-01-10 06:59:30,"""refund""",626.47,crypto,
2657,206,2025-02-21 12:38:41,"""deposit""",876.06,paypal,
2658,282,2025-01-23 20:45:20,"""deposit""",477.81,credit_card,
2659,150,2024-09-27 09:23:01,"""withdrawal""",647.76,paypal,
2660,26,2024-10-26 15:24:57,"""deposit""",240.82,credit_card,
2661,845,2024-08-25 07:49:27,"""refund""",642.73,bank_transfer,
2662,467,2024-04-12 14:51:57,"""refund""",921.72,crypto,
2663,857,2025-01-28 01:36:10,"""deposit""",439.46,credit_card,
2664,149,2024-04-29 14:41:37,"""deposit""",454.18,paypal,
2665,91,2024-05-18 18:03:59,"""deposit""",674.4,credit_card,
2666,359,2024-10-07 16:57:54,"""deposit""",257.37,bank_transfer,
2667,214,2024-10-15 20:38:45,"""bonus""",48.3,crypto,
2668,875,2024-05-31 19:41:48,"""withdrawal""",460.89,paypal,
2669,253,2024-11-23 17:13:15,"""deposit""",428.29,bank_transfer,
2670,463,2024-09-09 07:23:11,"""bonus""",416.3,crypto,
2671,205,2024-11-04 12:48:22,"""deposit""",864.21,crypto,
2672,882,2024-04-29 18:05:03,"""withdrawal""",10.5,crypto,
2673,797,2024-12-17 23:36:02,"""deposit""",36.07,bank_transfer,
2674,533,2025-02-19 15:40:47,"""deposit""",998.92,paypal,
2675,110,2024-06-17 18:08:37,"""deposit""",159.31,crypto,
2676,308,2024-05-31 14:30:11,"""deposit""",342.8,crypto,
2677,881,2025-03-31 04:59:14,"""bonus""",533.74,paypal,
2678,65,2024-12-22 17:45:47,"""withdrawal""",865.22,paypal,
2679,478,2024-06-17 12:16:12,"""deposit""",264.3,paypal,
2680,713,2024-10-02 20:19:24,"""refund""",178.82,credit_card,
2681,734,2024-07-31 16:30:16,"""deposit""",727.06,credit_card,
2682,703,2024-12-08 19:41:34,"""withdrawal""",257.71,credit_card,
2683,682,2024-07-30 15:05:15,"""bonus""",580.35,credit_card,
2684,597,2024-07-18 02:26:03,"""deposit""",638.42,crypto,
2685,296,2025-01-11 15:35:20,"""bonus""",507.62,credit_card,
2686,566,2024-11-06 23:41:40,"""bonus""",898.12,paypal,
2687,713,2024-12-12 02:52:23,"""withdrawal""",559.2,credit_card,
2688,352,2025-03-10 23:32:05,"""bonus""",533.71,credit_card,
2689,965,2024-10-31 14:02:24,"""refund""",917.09,paypal,
2690,938,2024-05-04 15:11:57,"""deposit""",167.08,credit_card,
2691,127,2025-03-13 10:24:57,"""deposit""",488.48,paypal,
2692,713,2024-05-18 10:48:23,"""deposit""",865.89,credit_card,
2693,658,2024-07-11 13:32:08,"""deposit""",894.73,bank_transfer,
2694,251,2024-04-18 10:51:20,"""refund""",197.28,credit_card,
2695,863,2024-05-10 21:08:58,"""bonus""",478.1,credit_card,
2696,697,2025-02-20 02:10:54,"""deposit""",994.04,crypto,
2697,243,2024-04-23 08:25:09,"""withdrawal""",743.16,crypto,
2698,772,2024-07-22 16:31:24,"""deposit""",41.34,paypal,
2699,652,2024-08-26 05:54:47,"""withdrawal""",533.23,bank_transfer,
2700,761,2025-03-28 08:24:02,"""withdrawal""",479.55,bank_transfer,
2701,165,2025-01-19 15:39:06,"""deposit""",914.73,bank_transfer,
2702,576,2024-09-10 20:47:53,"""refund""",589.67,bank_transfer,
2703,788,2024-05-14 15:05:23,"""deposit""",380.08,crypto,
2704,945,2024-04-22 14:59:09,"""deposit""",769.72,credit_card,
2705,675,2024-07-23 16:00:55,"""deposit""",801.09,credit_card,
2706,360,2025-02-07 00:40:01,"""deposit""",813.18,crypto,
2707,513,2024-10-17 08:49:13,"""bonus""",222.96,bank_transfer,
2708,256,2024-08-13 14:02:01,"""bonus""",312.12,credit_card,
2709,735,2024-05-31 08:46:25,"""withdrawal""",552.4,paypal,
2710,607,2024-04-12 20:50:17,"""deposit""",588.78,credit_card,
2711,764,2025-02-23 13:03:26,"""refund""",128.94,paypal,
2712,791,2024-11-21 10:46:49,"""withdrawal""",512.42,crypto,
2713,966,2024-06-17 10:32:30,"""bonus""",506.07,bank_transfer,
2714,484,2024-06-13 03:29:34,"""refund""",405.21,crypto,
2715,535,2025-02-23 14:17:26,"""bonus""",740.04,paypal,
2716,420,2024-10-06 00:52:46,"""withdrawal""",925.86,crypto,
2717,680,2024-11-29 11:34:28,"""bonus""",842.03,paypal,
2718,102,2024-04-24 15:03:01,"""refund""",773.36,credit_card,
2719,470,2024-12-28 17:20:40,"""withdrawal""",812.01,paypal,
2720,390,2024-09-29 07:54:22,"""refund""",70.94,bank_transfer,
2721,724,2025-03-28 16:49:28,"""deposit""",559.31,paypal,
2722,643,2025-02-16 22:00:25,"""withdrawal""",423.78,bank_transfer,
2723,948,2025-03-12 03:22:51,"""deposit""",219.85,bank_transfer,
2724,171,2024-11-16 05:44:14,"""withdrawal""",864.68,credit_card,
2725,725,2025-02-05 04:09:19,"""deposit""",962.21,crypto,
2726,477,2025-02-03 03:39:56,"""bonus""",379.79,paypal,
2727,308,2025-02-17 01:37:20,"""refund""",153.66,paypal,
2728,500,2024-12-11 10:03:03,"""withdrawal""",343.53,paypal,
2729,939,2025-04-02 22:29:05,"""bonus""",2.61,paypal,
2730,654,2024-06-07 14:19:10,"""bonus""",290.73,bank_transfer,
2731,891,2024-06-13 12:44:47,"""withdrawal""",688.64,credit_card,
2732,306,2024-09-14 11:40:10,"""bonus""",377.98,crypto,
2733,278,2024-11-26 09:14:55,"""deposit""",420.7,crypto,
2734,957,2024-05-30 17:56:10,"""deposit""",763.58,credit_card,
2735,209,2024-10-14 10:41:58,"""deposit""",565.49,crypto,
2736,136,2024-09-09 19:41:02,"""deposit""",574.0,bank_transfer,
2737,217,2025-02-06 19:07:59,"""deposit""",974.01,crypto,
2738,457,2024-09-11 08:43:47,"""deposit""",470.01,crypto,
2739,311,2024-05-31 01:59:19,"""deposit""",469.14,crypto,
2740,142,2024-05-06 22:40:26,"""deposit""",594.68,crypto,
2741,29,2025-01-26 01:00:34,"""bonus""",452.99,crypto,
2742,406,2024-08-11 03:55:46,"""deposit""",559.71,crypto,
2743,756,2024-09-17 16:55:17,"""deposit""",444.86,credit_card,
2744,850,2024-10-11 20:32:00,"""bonus""",659.61,credit_card,
2745,839,2024-06-23 02:31:46,"""deposit""",543.43,credit_card,
2746,130,2024-06-14 14:23:07,"""bonus""",141.89,paypal,
2747,992,2024-11-12 08:05:40,"""bonus""",40.11,crypto,
2748,765,2025-02-23 06:45:20,"""withdrawal""",341.62,bank_transfer,
2749,162,2025-01-16 11:06:25,"""deposit""",185.51,paypal,
2750,379,2024-04-13 03:24:32,"""deposit""",644.21,credit_card,
2751,489,2024-11-19 09:14:48,"""deposit""",562.86,bank_transfer,
2752,229,2024-04-29 14:55:21,"""deposit""",91.32,bank_transfer,
2753,776,2024-12-06 02:12:03,"""deposit""",384.63,paypal,
2754,281,2024-12-19 04:06:02,"""deposit""",614.16,crypto,
2755,915,2025-01-11 18:21:39,"""withdrawal""",477.36,crypto,
2756,791,2025-02-24 01:05:29,"""refund""",283.64,paypal,
2757,486,2024-12-01 08:15:03,"""deposit""",945.67,credit_card,
2758,121,2024-12-29 15:14:32,"""deposit""",268.53,bank_transfer,
2759,26,2024-09-01 06:19:51,"""withdrawal""",989.62,credit_card,
2760,838,2024-10-29 11:01:20,"""bonus""",555.25,credit_card,
2761,305,2025-02-22 12:45:14,"""deposit""",60.99,crypto,
2762,192,2024-09-15 14:40:33,"""deposit""",351.13,paypal,
2763,843,2024-12-10 22:57:21,"""withdrawal""",355.36,bank_transfer,
2764,298,2024-06-15 21:23:45,"""deposit""",268.03,crypto,
2765,479,2024-09-09 12:52:22,"""refund""",939.57,credit_card,
2766,845,2024-10-17 06:46:59,"""bonus""",855.15,credit_card,
2767,562,2025-03-10 00:26:15,"""deposit""",723.83,crypto,
2768,437,2024-10-07 16:09:18,"""deposit""",657.99,credit_card,
2769,816,2024-08-21 05:04:02,"""deposit""",653.52,paypal,
2770,274,2024-11-11 06:27:42,"""bonus""",509.5,bank_transfer,
2771,630,2025-01-16 18:08:52,"""deposit""",855.08,credit_card,
2772,341,2024-10-03 06:38:09,"""deposit""",260.99,credit_card,
2773,466,2024-11-26 08:20:18,"""deposit""",386.05,crypto,
2774,42,2025-01-01 08:03:45,"""withdrawal""",553.65,paypal,
2775,818,2024-11-13 23:28:24,"""refund""",405.46,crypto,
2776,246,2024-06-25 09:16:46,"""withdrawal""",415.17,crypto,
2777,402,2024-06-30 22:28:31,"""refund""",475.96,paypal,
2778,286,2024-12-28 06:57:11,"""bonus""",247.49,paypal,
2779,943,2024-07-01 13:44:51,"""deposit""",903.09,credit_card,
2780,451,2025-01-07 07:45:46,"""deposit""",723.63,crypto,
2781,381,2024-04-23 16:13:10,"""deposit""",738.08,paypal,
2782,672,2024-07-02 13:01:38,"""deposit""",999.73,bank_transfer,
2783,723,2024-08-13 10:35:01,"""withdrawal""",265.48,credit_card,
2784,440,2025-01-06 17:12:58,"""deposit""",808.47,paypal,
2785,601,2024-10-20 05:15:15,"""refund""",893.98,bank_transfer,
2786,881,2024-04-17 17:29:48,"""deposit""",868.49,credit_card,
2787,201,2024-06-09 09:43:38,"""bonus""",80.49,crypto,
2788,791,2024-10-02 05:30:02,"""deposit""",871.33,bank_transfer,
2789,204,2024-05-15 21:33:38,"""deposit""",346.07,crypto,
2790,408,2024-08-26 06:33:26,"""refund""",565.41,crypto,
2791,813,2024-06-16 11:51:09,"""deposit""",67.91,crypto,
2792,769,2025-01-25 20:49:42,"""bonus""",143.79,paypal,
2793,989,2025-03-31 03:04:39,"""deposit""",186.77,bank_transfer,
2794,478,2024-08-11 10:32:11,"""withdrawal""",96.01,paypal,
2795,130,2024-09-12 01:34:09,"""deposit""",263.61,paypal,
2796,448,2024-11-13 21:32:39,"""deposit""",299.77,credit_card,
2797,832,2024-08-03 12:28:14,"""withdrawal""",503.08,paypal,
2798,247,2024-04-25 05:47:46,"""withdrawal""",439.48,bank_transfer,
2799,442,2024-09-30 07:20:56,"""bonus""",89.58,crypto,
2800,108,2025-01-14 06:59:21,"""deposit""",905.77,bank_transfer,
2801,734,2024-09-30 00:25:23,"""deposit""",417.03,bank_transfer,
2802,11,2024-05-23 16:04:10,"""bonus""",943.51,crypto,
2803,711,2024-09-01 17:51:01,"""deposit""",249.16,crypto,
2804,735,2025-03-08 20:48:12,"""deposit""",648.27,credit_card,
2805,642,2025-03-08 22:27:43,"""deposit""",320.0,paypal,
2806,305,2025-01-05 04:03:48,"""deposit""",478.33,paypal,
