session_id,player_id,game_id,session_start,session_end,bet_amount,win_amount
5682,251,27,2024-12-21 09:46:36,2024-12-21 11:29:36,286.39,429.58
5683,635,26,2024-04-22 16:33:18,2024-04-22 16:46:18,72.57,0.0
5684,225,26,2025-03-18 08:01:38,2025-03-18 08:26:38,526.93,0.0
5685,847,18,2024-08-12 00:57:17,2024-08-12 02:28:17,204.83,307.25
5686,270,46,2024-09-24 09:28:07,2024-09-24 10:30:07,193.95,0.0
5687,363,46,2024-06-23 15:27:16,2024-06-23 17:06:16,820.85,1641.7
5688,578,4,2024-11-22 07:31:45,2024-11-22 07:37:45,645.72,0.0
5689,333,49,2024-05-18 02:49:13,2024-05-18 03:39:13,554.44,0.0
5690,247,27,2024-08-04 15:30:02,2024-08-04 17:23:02,579.11,0.0
5691,163,35,2024-06-27 08:15:20,2024-06-27 09:25:20,818.44,0.0
5692,239,12,2025-03-30 10:36:09,2025-03-30 11:21:09,721.53,1443.06
5693,233,5,2025-01-24 12:47:46,2025-01-24 13:45:46,743.98,1487.96
5694,744,48,2025-03-23 03:48:14,2025-03-23 04:51:14,71.37,71.37
5695,269,47,2024-05-20 07:56:37,2024-05-20 08:04:37,863.74,863.74
5696,820,16,2024-06-07 23:24:14,2024-06-08 00:06:14,555.46,2777.3
5697,619,48,2024-05-25 03:59:36,2024-05-25 05:58:36,685.28,3426.4
5698,437,20,2024-09-19 00:06:01,2024-09-19 00:28:01,609.65,609.65
5699,916,16,2024-08-24 23:46:29,2024-08-24 23:51:29,106.09,212.18
5700,478,17,2025-02-05 13:45:09,2025-02-05 14:29:09,487.43,731.14
5701,118,26,2025-03-15 17:53:51,2025-03-15 18:09:51,890.25,1335.38
5702,389,31,2024-05-23 09:31:03,2024-05-23 11:17:03,52.0,52.0
5703,644,24,2024-12-07 00:43:58,2024-12-07 02:30:58,939.12,1408.68
5704,274,2,2025-01-04 15:27:52,2025-01-04 16:21:52,428.98,2144.9
5705,902,24,2024-08-27 19:08:06,2024-08-27 19:13:06,229.71,1148.55
5706,775,14,2024-12-17 17:48:40,2024-12-17 19:02:40,240.45,360.67
5707,943,33,2024-10-03 23:04:59,2024-10-03 23:33:59,486.5,0.0
5708,807,36,2024-05-21 09:38:49,2024-05-21 09:44:49,335.95,503.92
5709,63,28,2024-08-24 12:02:34,2024-08-24 12:47:34,428.32,0.0
5710,15,49,2025-03-19 14:16:12,2025-03-19 15:28:12,338.78,0.0
5711,159,44,2025-02-22 10:35:02,2025-02-22 11:06:02,573.98,0.0
5712,238,29,2024-06-29 18:29:29,2024-06-29 20:06:29,243.84,0.0
5713,632,44,2024-12-05 03:17:20,2024-12-05 05:08:20,996.09,1494.13
5714,383,1,2024-11-08 01:20:55,2024-11-08 02:29:55,602.28,0.0
5715,670,48,2024-12-07 04:41:16,2024-12-07 05:28:16,474.05,948.1
5716,306,21,2024-05-17 20:03:18,2024-05-17 21:12:18,192.46,0.0
5717,414,18,2025-01-16 15:50:01,2025-01-16 15:58:01,958.88,1438.32
5718,549,16,2024-12-30 19:50:51,2024-12-30 21:39:51,278.61,0.0
5719,737,32,2024-06-10 17:48:26,2024-06-10 19:25:26,348.17,522.25
5720,650,11,2024-09-14 20:33:51,2024-09-14 21:58:51,364.59,0.0
5721,648,50,2024-12-01 22:33:25,2024-12-01 22:39:25,68.49,0.0
5722,848,24,2024-11-08 03:32:56,2024-11-08 03:54:56,903.41,1355.12
5723,812,7,2025-01-26 23:58:56,2025-01-27 00:45:56,653.62,3268.1
5724,983,24,2024-11-12 02:24:23,2024-11-12 03:03:23,406.84,2034.2
5725,695,43,2024-12-27 19:18:36,2024-12-27 20:31:36,178.17,356.34
5726,676,10,2024-05-09 23:14:21,2024-05-10 00:15:21,3.75,5.62
5727,449,44,2024-08-14 18:10:09,2024-08-14 19:45:09,686.26,0.0
5728,502,27,2024-05-29 10:59:07,2024-05-29 11:14:07,922.17,0.0
5729,672,28,2024-05-21 05:43:04,2024-05-21 07:40:04,606.95,0.0
5730,674,35,2024-06-19 02:30:46,2024-06-19 02:54:46,246.08,246.08
5731,970,41,2025-01-05 05:28:53,2025-01-05 05:35:53,375.22,0.0
5732,568,22,2025-01-28 04:24:31,2025-01-28 05:15:31,169.3,253.95
5733,132,39,2024-12-25 20:46:47,2024-12-25 22:12:47,940.78,1411.17
5734,238,4,2024-10-06 15:58:18,2024-10-06 16:21:18,446.2,0.0
5735,953,48,2024-12-11 08:08:38,2024-12-11 10:06:38,498.82,0.0
5736,904,5,2024-11-11 14:05:48,2024-11-11 15:24:48,231.97,0.0
5737,537,20,2024-05-31 15:38:07,2024-05-31 17:33:07,811.59,1623.18
5738,823,21,2024-11-09 12:05:07,2024-11-09 12:20:07,667.19,0.0
5739,216,48,2024-06-22 04:18:29,2024-06-22 05:20:29,810.73,1621.46
5740,748,7,2024-11-17 12:33:49,2024-11-17 13:40:49,672.53,3362.65
5741,185,14,2025-02-20 18:15:28,2025-02-20 19:31:28,87.87,0.0
5742,233,29,2025-01-09 16:44:18,2025-01-09 18:22:18,191.35,956.75
5743,929,5,2024-11-18 09:37:19,2024-11-18 10:14:19,297.44,297.44
5744,723,47,2024-10-15 01:12:06,2024-10-15 02:16:06,580.47,0.0
5745,131,26,2024-11-20 21:52:19,2024-11-20 23:26:19,979.03,4895.15
5746,985,33,2024-12-15 23:24:24,2024-12-16 00:04:24,473.22,709.83
5747,831,5,2024-12-04 09:25:47,2024-12-04 10:09:47,46.47,232.35
5748,463,16,2024-04-15 17:57:45,2024-04-15 18:46:45,284.42,568.84
5749,749,12,2024-10-23 12:59:29,2024-10-23 14:28:29,268.85,0.0
5750,985,10,2024-11-15 20:00:27,2024-11-15 21:52:27,985.45,4927.25
5751,420,26,2024-09-24 04:40:33,2024-09-24 06:17:33,297.44,594.88
5752,92,23,2025-03-19 08:58:54,2025-03-19 10:50:54,830.96,0.0
5753,631,30,2024-09-25 06:35:41,2024-09-25 08:29:41,466.66,699.99
5754,388,8,2025-03-22 22:50:27,2025-03-22 22:59:27,970.44,970.44
5755,533,42,2025-03-04 20:59:53,2025-03-04 21:15:53,829.42,4147.1
5756,523,33,2025-03-19 23:48:08,2025-03-20 01:15:08,531.1,0.0
5757,829,47,2024-11-19 19:18:50,2024-11-19 20:36:50,405.36,0.0
5758,188,37,2024-10-20 07:10:38,2024-10-20 08:03:38,560.91,2804.55
5759,33,14,2024-06-02 14:44:59,2024-06-02 15:24:59,347.95,0.0
5760,111,46,2025-04-04 04:14:46,2025-04-04 05:33:46,927.86,927.86
5761,860,11,2024-12-11 11:14:21,2024-12-11 12:34:21,299.58,0.0
5762,151,25,2024-12-10 22:59:09,2024-12-10 23:11:09,175.71,263.56
5763,709,47,2024-05-15 14:31:46,2024-05-15 14:58:46,925.91,4629.55
5764,170,11,2024-11-25 08:38:12,2024-11-25 08:44:12,704.59,0.0
5765,460,49,2024-10-01 20:29:42,2024-10-01 21:50:42,827.73,0.0
5766,490,49,2025-03-03 17:20:34,2025-03-03 18:55:34,842.39,4211.95
5767,757,1,2024-05-28 19:41:40,2024-05-28 19:52:40,32.52,162.6
5768,463,41,2024-08-04 04:49:09,2024-08-04 06:37:09,404.35,0.0
5769,684,3,2024-07-12 22:04:38,2024-07-12 22:57:38,357.29,0.0
5770,660,10,2024-06-09 13:16:17,2024-06-09 13:39:17,588.5,0.0
5771,210,42,2024-05-02 06:14:43,2024-05-02 06:41:43,213.71,0.0
5772,136,14,2025-01-25 14:19:02,2025-01-25 16:07:02,120.68,241.36
5773,367,38,2024-08-21 03:09:09,2024-08-21 04:13:09,567.9,567.9
5774,861,37,2024-11-29 07:51:14,2024-11-29 08:45:14,456.06,0.0
5775,379,42,2024-05-16 03:10:01,2024-05-16 03:55:01,994.7,1492.05
5776,302,40,2024-10-08 02:41:54,2024-10-08 04:29:54,499.05,499.05
5777,154,2,2024-10-07 03:11:49,2024-10-07 05:03:49,4.07,0.0
5778,328,41,2024-12-21 05:01:07,2024-12-21 05:15:07,615.89,0.0
5779,875,12,2025-02-25 09:56:54,2025-02-25 10:56:54,856.99,1713.98
5780,420,9,2025-02-12 14:10:25,2025-02-12 15:44:25,543.97,1087.94
5781,485,23,2024-06-19 04:24:05,2024-06-19 05:03:05,313.7,313.7
5782,193,35,2024-09-21 22:48:37,2024-09-22 00:21:37,128.3,0.0
5783,509,26,2024-05-19 15:13:24,2024-05-19 17:00:24,403.57,807.14
5784,570,11,2024-08-08 21:32:34,2024-08-08 21:38:34,976.26,0.0
5785,340,47,2025-03-27 20:05:55,2025-03-27 21:51:55,906.11,1359.16
5786,5,10,2024-12-08 04:05:00,2024-12-08 04:59:00,97.37,97.37
5787,84,24,2024-04-30 06:02:12,2024-04-30 07:14:12,576.72,0.0
5788,700,8,2024-08-16 17:51:25,2024-08-16 18:03:25,349.34,349.34
5789,481,11,2024-06-05 21:16:09,2024-06-05 23:15:09,459.46,0.0
5790,423,17,2024-07-09 21:43:18,2024-07-09 23:11:18,26.02,0.0
5791,106,29,2024-06-13 16:40:24,2024-06-13 16:59:24,515.01,1030.02
5792,134,12,2025-03-13 02:39:34,2025-03-13 03:26:34,760.7,0.0
5793,742,5,2024-05-18 08:58:43,2024-05-18 10:21:43,979.9,1469.85
5794,66,36,2024-05-02 19:18:38,2024-05-02 21:07:38,207.03,0.0
5795,426,15,2024-07-08 04:35:05,2024-07-08 06:07:05,529.57,0.0
5796,360,18,2025-02-24 08:00:57,2025-02-24 09:11:57,162.03,810.15
5797,146,6,2024-11-13 15:20:47,2024-11-13 17:20:47,396.08,1980.4
5798,134,37,2024-07-27 18:41:48,2024-07-27 20:18:48,337.28,0.0
5799,316,50,2024-05-13 20:08:46,2024-05-13 21:27:46,952.69,1429.04
5800,657,3,2024-04-09 13:23:06,2024-04-09 13:49:06,625.2,3126.0
5801,57,32,2024-08-01 10:22:32,2024-08-01 12:19:32,581.51,872.26
5802,274,10,2024-07-24 01:08:16,2024-07-24 01:17:16,485.25,0.0
5803,851,3,2024-08-25 15:49:10,2024-08-25 17:46:10,530.75,0.0
5804,765,13,2025-03-22 12:59:04,2025-03-22 14:10:04,495.64,495.64
5805,295,4,2024-07-13 19:44:46,2024-07-13 20:13:46,152.05,152.05
5806,19,9,2024-12-18 07:36:54,2024-12-18 07:54:54,283.3,1416.5
5807,201,36,2024-10-09 09:08:01,2024-10-09 10:59:01,667.8,1001.7
5808,234,38,2024-07-07 07:44:05,2024-07-07 08:57:05,753.71,0.0
5809,764,39,2025-02-03 09:09:47,2025-02-03 09:53:47,54.62,0.0
5810,472,47,2024-04-28 08:47:17,2024-04-28 08:55:17,764.67,764.67
5811,754,17,2024-07-08 03:20:59,2024-07-08 03:41:59,222.92,0.0
5812,283,45,2024-11-24 16:21:31,2024-11-24 16:30:31,340.01,340.01
5813,449,9,2024-12-20 15:25:45,2024-12-20 15:34:45,923.74,923.74
5814,826,9,2024-08-03 02:29:26,2024-08-03 03:16:26,129.23,646.15
5815,735,8,2024-10-02 12:44:42,2024-10-02 13:25:42,824.22,1236.33
5816,111,20,2025-02-26 13:53:53,2025-02-26 15:32:53,904.26,1356.39
5817,991,31,2024-07-13 15:20:50,2024-07-13 15:58:50,638.37,3191.85
5818,776,3,2024-04-29 19:20:27,2024-04-29 20:32:27,838.71,838.71
5819,271,12,2025-01-09 19:27:56,2025-01-09 21:16:56,840.31,1260.46
5820,246,50,2024-12-13 23:54:57,2024-12-14 00:43:57,899.03,1348.55
5821,474,8,2025-04-05 11:52:17,2025-04-05 12:44:17,78.29,391.45
5822,414,38,2024-09-18 02:04:20,2024-09-18 04:03:20,698.83,3494.15
5823,1000,37,2024-11-17 22:05:19,2024-11-17 23:34:19,338.77,677.54
5824,245,34,2024-12-28 09:05:00,2024-12-28 09:30:00,31.36,31.36
5825,331,30,2024-12-14 18:26:00,2024-12-14 18:46:00,896.05,0.0
5826,489,21,2025-02-05 04:14:52,2025-02-05 04:19:52,153.63,230.44
5827,443,27,2024-11-13 23:13:01,2024-11-14 00:43:01,711.38,0.0
5828,690,1,2024-08-08 12:33:30,2024-08-08 13:08:30,527.85,527.85
5829,325,40,2024-06-15 23:12:07,2024-06-15 23:56:07,935.36,935.36
5830,64,9,2024-11-24 23:38:01,2024-11-25 00:03:01,169.5,847.5
5831,713,26,2024-11-11 17:53:02,2024-11-11 19:25:02,232.23,232.23
5832,395,1,2025-03-16 06:13:20,2025-03-16 07:00:20,114.19,114.19
5833,569,49,2024-09-05 07:00:53,2024-09-05 07:11:53,670.09,0.0
5834,842,6,2024-12-20 17:33:29,2024-12-20 18:36:29,7.64,11.46
5835,621,29,2025-04-04 06:08:15,2025-04-04 07:17:15,202.9,202.9
5836,382,24,2025-01-21 06:38:35,2025-01-21 08:21:35,101.88,0.0
5837,886,50,2024-10-04 20:03:41,2024-10-04 21:25:41,360.28,0.0
5838,237,15,2025-02-09 19:43:52,2025-02-09 20:09:52,556.82,556.82
5839,577,29,2025-02-26 23:30:45,2025-02-27 01:09:45,798.13,0.0
5840,762,9,2025-01-27 23:56:55,2025-01-28 00:47:55,579.3,0.0
5841,327,47,2025-02-18 17:44:56,2025-02-18 19:44:56,810.57,0.0
5842,367,23,2024-10-18 08:19:58,2024-10-18 08:32:58,508.77,1017.54
5843,139,50,2024-05-01 19:03:50,2024-05-01 21:00:50,339.67,0.0
5844,918,30,2024-05-11 21:00:51,2024-05-11 22:32:51,248.04,1240.2
5845,69,40,2025-01-04 21:39:25,2025-01-04 21:50:25,59.5,89.25
5846,368,15,2024-10-04 03:02:29,2024-10-04 04:19:29,670.59,0.0
5847,628,21,2024-05-11 18:14:17,2024-05-11 19:58:17,452.9,0.0
5848,783,34,2024-05-24 15:44:22,2024-05-24 15:56:22,772.67,0.0
5849,831,36,2024-06-10 14:33:47,2024-06-10 15:16:47,483.02,483.02
5850,663,6,2024-05-30 18:48:56,2024-05-30 20:46:56,740.82,0.0
5851,806,19,2024-12-29 22:48:30,2024-12-29 23:02:30,672.27,0.0
5852,251,42,2024-08-14 09:25:31,2024-08-14 11:07:31,717.76,0.0
5853,462,4,2025-04-06 02:25:51,2025-04-06 04:07:51,473.24,0.0
5854,847,18,2024-04-14 13:55:43,2024-04-14 15:17:43,793.51,3967.55
5855,723,22,2024-11-20 03:22:31,2024-11-20 05:20:31,291.65,1458.25
5856,48,7,2024-12-14 22:10:57,2024-12-14 22:58:57,466.82,0.0
5857,385,25,2024-06-11 19:16:53,2024-06-11 19:40:53,941.2,4706.0
5858,532,30,2024-12-06 12:24:22,2024-12-06 12:57:22,96.51,0.0
5859,144,47,2025-01-22 20:24:33,2025-01-22 22:22:33,727.58,727.58
5860,941,30,2024-11-06 06:41:32,2024-11-06 06:57:32,126.89,0.0
5861,797,14,2024-10-22 10:09:13,2024-10-22 10:25:13,667.76,667.76
5862,928,50,2025-01-27 01:17:51,2025-01-27 01:37:51,919.0,0.0
5863,363,21,2024-08-23 20:55:42,2024-08-23 22:36:42,549.79,0.0
5864,742,34,2024-04-20 02:05:05,2024-04-20 02:19:05,32.67,65.34
5865,933,1,2024-06-21 09:14:10,2024-06-21 09:43:10,975.27,1950.54
5866,254,48,2024-10-23 09:10:52,2024-10-23 10:37:52,122.13,244.26
5867,100,29,2024-09-02 02:58:46,2024-09-02 03:30:46,17.22,0.0
5868,706,40,2024-05-30 04:02:12,2024-05-30 04:14:12,844.49,1688.98
5869,75,18,2024-12-12 07:38:35,2024-12-12 07:52:35,561.63,842.44
5870,26,42,2024-04-23 13:07:56,2024-04-23 14:08:56,162.55,243.83
5871,985,1,2024-07-22 20:10:38,2024-07-22 20:52:38,502.32,1004.64
5872,937,47,2024-07-20 22:34:54,2024-07-20 22:53:54,834.02,1251.03
5873,273,47,2024-07-14 08:28:20,2024-07-14 08:50:20,256.5,1282.5
5874,894,17,2024-07-14 12:37:10,2024-07-14 14:14:10,96.29,0.0
5875,131,5,2024-11-04 15:53:37,2024-11-04 17:16:37,578.79,0.0
5876,288,11,2025-01-12 12:39:34,2025-01-12 14:05:34,430.06,0.0
5877,267,23,2025-02-13 13:12:55,2025-02-13 13:19:55,451.91,0.0
5878,591,49,2024-08-30 10:42:55,2024-08-30 11:19:55,489.27,978.54
5879,814,21,2024-08-28 16:49:04,2024-08-28 17:36:04,762.66,0.0
5880,474,37,2025-01-26 20:33:50,2025-01-26 20:53:50,885.18,4425.9
5881,479,18,2025-03-20 07:49:22,2025-03-20 09:49:22,666.15,1332.3
5882,46,39,2024-05-25 15:01:52,2024-05-25 16:27:52,833.3,1666.6
5883,859,28,2024-09-18 12:24:36,2024-09-18 12:56:36,15.44,0.0
5884,414,11,2025-01-31 23:00:49,2025-01-31 23:09:49,386.6,0.0
5885,212,35,2024-07-28 14:20:56,2024-07-28 14:45:56,143.58,215.37
5886,439,30,2025-01-15 11:30:53,2025-01-15 11:42:53,805.72,805.72
5887,125,11,2025-02-05 17:03:04,2025-02-05 17:59:04,531.55,0.0
5888,157,23,2024-09-07 11:19:29,2024-09-07 11:41:29,832.73,1665.46
5889,761,3,2025-01-02 04:04:12,2025-01-02 04:45:12,195.5,391.0
5890,114,20,2024-11-06 04:10:44,2024-11-06 05:23:44,477.55,0.0
5891,46,29,2024-10-11 20:02:34,2024-10-11 21:46:34,538.71,0.0
5892,929,21,2024-06-09 02:45:27,2024-06-09 03:05:27,513.85,513.85
5893,805,48,2024-12-13 04:29:48,2024-12-13 05:59:48,906.62,0.0
5894,71,5,2025-03-25 18:56:16,2025-03-25 19:59:16,188.38,0.0
5895,200,43,2025-02-25 11:29:27,2025-02-25 12:40:27,13.79,0.0
5896,192,45,2024-11-10 04:13:26,2024-11-10 05:18:26,186.26,0.0
5897,777,12,2024-11-02 12:01:48,2024-11-02 13:53:48,718.49,1077.74
5898,622,25,2024-12-01 14:16:50,2024-12-01 16:03:50,272.17,0.0
5899,225,48,2024-11-15 11:17:13,2024-11-15 11:42:13,166.88,333.76
5900,869,20,2024-08-09 14:54:30,2024-08-09 16:37:30,550.89,2754.45
5901,926,37,2024-05-01 17:30:30,2024-05-01 18:48:30,778.45,0.0
5902,326,8,2024-12-19 13:45:38,2024-12-19 14:40:38,779.54,0.0
5903,26,4,2025-01-12 11:32:52,2025-01-12 13:01:52,515.87,773.81
5904,685,35,2024-12-23 11:02:51,2024-12-23 11:11:51,289.03,433.54
5905,371,27,2025-03-09 22:36:17,2025-03-09 23:02:17,278.65,1393.25
5906,9,13,2024-09-23 22:11:32,2024-09-23 23:39:32,393.01,786.02
5907,541,43,2024-08-10 18:49:19,2024-08-10 19:35:19,527.83,0.0
5908,709,41,2024-11-18 16:57:18,2024-11-18 18:41:18,711.18,0.0
5909,71,49,2024-04-15 14:23:35,2024-04-15 16:21:35,547.36,547.36
5910,686,39,2024-05-14 04:17:32,2024-05-14 05:18:32,887.1,1330.65
5911,678,33,2024-09-01 19:23:38,2024-09-01 20:14:38,897.81,4489.05
5912,809,44,2024-11-26 09:56:05,2024-11-26 11:30:05,291.99,0.0
5913,90,42,2024-06-12 08:36:50,2024-06-12 09:53:50,181.35,0.0
5914,364,31,2025-01-07 20:56:37,2025-01-07 21:46:37,803.13,0.0
5915,563,3,2024-06-01 22:38:40,2024-06-01 23:40:40,604.93,0.0
5916,829,43,2024-12-13 17:12:17,2024-12-13 17:53:17,173.12,259.68
5917,262,45,2024-08-02 16:39:02,2024-08-02 17:55:02,888.86,1777.72
5918,209,17,2024-06-06 03:35:25,2024-06-06 05:30:25,873.43,1310.14
5919,227,41,2024-12-05 14:59:53,2024-12-05 15:06:53,555.84,1111.68
5920,903,44,2024-09-02 07:27:23,2024-09-02 09:23:23,238.83,0.0
5921,903,28,2024-06-20 15:04:14,2024-06-20 17:02:14,485.79,0.0
5922,255,43,2024-05-25 11:29:59,2024-05-25 13:14:59,236.67,355.0
5923,892,34,2024-11-12 21:12:03,2024-11-12 22:09:03,182.66,365.32
5924,306,7,2025-03-13 23:57:24,2025-03-14 00:11:24,460.36,0.0
5925,747,27,2024-06-10 12:23:51,2024-06-10 14:23:51,866.46,0.0
5926,83,17,2024-09-07 17:06:47,2024-09-07 17:59:47,150.42,225.63
5927,193,12,2025-02-01 16:11:37,2025-02-01 17:19:37,329.86,0.0
5928,165,15,2025-03-09 07:30:23,2025-03-09 09:17:23,956.53,0.0
5929,303,13,2025-04-07 21:33:15,2025-04-07 22:11:15,632.69,949.04
5930,852,44,2025-01-10 02:56:03,2025-01-10 03:19:03,867.34,1734.68
5931,649,38,2025-03-20 09:08:29,2025-03-20 09:17:29,414.95,414.95
5932,45,47,2024-08-21 05:42:47,2024-08-21 06:48:47,855.54,1283.31
5933,111,12,2024-05-27 19:40:15,2024-05-27 21:11:15,107.92,161.88
5934,953,12,2024-07-16 08:53:12,2024-07-16 10:46:12,534.06,2670.3
5935,645,3,2024-08-02 01:40:45,2024-08-02 02:07:45,627.65,0.0
5936,398,27,2024-11-03 20:14:03,2024-11-03 21:53:03,601.39,3006.95
5937,721,1,2024-12-16 07:49:58,2024-12-16 07:55:58,920.84,0.0
5938,241,5,2024-06-26 08:04:23,2024-06-26 08:55:23,740.52,1110.78
5939,450,37,2024-12-08 20:34:00,2024-12-08 22:25:00,42.78,64.17
5940,928,17,2024-12-09 06:13:57,2024-12-09 06:59:57,831.85,831.85
5941,849,22,2024-04-26 16:09:32,2024-04-26 16:43:32,973.94,973.94
5942,345,14,2024-08-02 01:56:20,2024-08-02 02:17:20,530.82,2654.1
5943,369,15,2024-05-05 16:02:40,2024-05-05 17:11:40,746.44,0.0
5944,649,12,2024-08-17 05:02:26,2024-08-17 05:51:26,640.18,640.18
5945,934,9,2024-06-07 03:48:12,2024-06-07 04:45:12,393.7,0.0
5946,724,2,2024-09-14 23:46:55,2024-09-15 01:31:55,237.21,355.81
5947,763,25,2024-08-26 03:53:33,2024-08-26 04:01:33,172.84,0.0
5948,844,46,2025-02-16 04:34:22,2025-02-16 05:40:22,65.36,0.0
5949,761,23,2024-09-20 19:49:08,2024-09-20 21:39:08,527.86,527.86
5950,125,17,2024-11-07 20:48:53,2024-11-07 21:08:53,583.76,2918.8
5951,536,7,2025-02-09 01:18:58,2025-02-09 02:43:58,622.46,933.69
5952,687,25,2025-03-03 12:49:41,2025-03-03 13:53:41,834.9,0.0
5953,331,42,2025-02-21 03:53:40,2025-02-21 05:03:40,881.58,4407.9
5954,502,25,2025-02-26 07:16:42,2025-02-26 07:55:42,257.49,386.24
5955,519,4,2024-09-03 10:27:34,2024-09-03 11:47:34,138.76,208.14
5956,107,17,2024-05-11 03:37:30,2024-05-11 04:59:30,419.98,2099.9
5957,540,26,2024-04-21 19:25:42,2024-04-21 19:40:42,788.56,3942.8
5958,513,22,2025-02-11 13:26:36,2025-02-11 13:44:36,601.41,3007.05
5959,810,28,2024-07-16 09:08:59,2024-07-16 09:59:59,936.39,0.0
5960,319,33,2024-07-19 04:17:23,2024-07-19 06:08:23,665.3,665.3
5961,113,42,2024-08-01 09:45:23,2024-08-01 11:23:23,92.91,139.37
5962,599,36,2024-04-11 22:22:09,2024-04-12 00:19:09,979.24,979.24
5963,104,23,2024-06-22 22:52:57,2024-06-23 00:35:57,693.25,3466.25
5964,559,4,2025-03-28 03:11:05,2025-03-28 03:17:05,53.55,0.0
5965,603,36,2024-06-03 08:28:58,2024-06-03 10:09:58,402.52,805.04
5966,285,38,2025-02-12 13:42:10,2025-02-12 14:38:10,543.6,815.4
5967,375,34,2024-09-27 08:41:58,2024-09-27 10:37:58,417.44,834.88
5968,331,5,2024-08-05 05:46:09,2024-08-05 06:38:09,388.57,0.0
5969,715,12,2024-07-16 14:41:07,2024-07-16 16:17:07,110.0,0.0
5970,904,9,2024-07-31 18:00:46,2024-07-31 18:29:46,361.09,0.0
5971,340,7,2024-08-05 18:55:08,2024-08-05 20:54:08,234.33,0.0
5972,263,21,2024-07-05 20:28:19,2024-07-05 21:25:19,597.64,1195.28
5973,169,34,2024-09-22 05:00:44,2024-09-22 06:38:44,55.98,0.0
5974,716,33,2025-03-24 13:58:51,2025-03-24 14:24:51,43.16,215.8
5975,712,26,2024-11-29 02:08:53,2024-11-29 03:22:53,537.32,0.0
5976,532,2,2024-05-19 11:26:41,2024-05-19 11:50:41,495.61,991.22
5977,684,20,2024-05-19 21:23:44,2024-05-19 23:10:44,515.44,1030.88
5978,319,41,2024-05-10 22:47:00,2024-05-10 23:02:00,126.31,0.0
5979,161,38,2024-10-05 01:16:02,2024-10-05 02:54:02,216.99,433.98
5980,833,21,2025-03-20 04:49:42,2025-03-20 05:59:42,829.16,0.0
5981,44,28,2025-01-24 08:16:12,2025-01-24 10:05:12,212.53,1062.65
5982,673,24,2024-07-25 19:33:37,2024-07-25 19:57:37,968.27,968.27
5983,921,43,2024-07-27 02:08:30,2024-07-27 02:34:30,584.96,0.0
5984,489,36,2025-03-15 22:52:22,2025-03-15 23:58:22,915.91,1373.87
5985,559,21,2025-02-24 04:30:04,2025-02-24 05:14:04,142.96,214.44
5986,53,8,2024-11-26 23:53:03,2024-11-27 01:38:03,685.61,685.61
5987,515,43,2025-01-03 18:17:26,2025-01-03 19:09:26,300.4,300.4
5988,309,24,2024-05-28 00:26:48,2024-05-28 00:45:48,6.73,33.65
5989,777,18,2024-10-13 13:03:40,2024-10-13 14:16:40,60.7,0.0
5990,158,33,2024-06-19 05:59:37,2024-06-19 07:50:37,332.32,332.32
5991,492,25,2024-05-18 17:25:37,2024-05-18 18:20:37,407.13,610.69
5992,532,22,2024-04-14 19:32:05,2024-04-14 20:16:05,669.44,0.0
5993,288,49,2024-07-23 03:28:27,2024-07-23 04:22:27,986.08,4930.4
5994,346,13,2024-08-20 09:35:53,2024-08-20 10:45:53,145.21,0.0
5995,733,49,2025-01-11 23:27:38,2025-01-12 01:10:38,45.01,0.0
5996,754,48,2024-05-13 06:12:34,2024-05-13 07:53:34,33.39,166.95
5997,103,44,2024-11-26 16:29:19,2024-11-26 17:28:19,266.15,1330.75
5998,799,31,2025-03-13 17:04:13,2025-03-13 18:48:13,571.82,571.82
5999,152,34,2024-09-10 01:08:38,2024-09-10 02:34:38,226.92,1134.6
6000,814,31,2025-03-08 21:36:14,2025-03-08 22:09:14,468.5,0.0
6001,545,29,2024-04-27 10:57:30,2024-04-27 11:59:30,619.62,0.0
6002,423,2,2025-03-09 17:21:34,2025-03-09 19:12:34,912.83,0.0
6003,508,33,2024-07-17 04:05:21,2024-07-17 05:45:21,715.1,0.0
6004,24,38,2024-10-24 23:40:07,2024-10-25 00:49:07,297.18,1485.9
6005,46,45,2025-01-08 16:45:29,2025-01-08 16:58:29,507.36,507.36
6006,688,3,2024-09-11 07:49:30,2024-09-11 07:58:30,791.31,0.0
6007,740,49,2024-08-04 13:48:56,2024-08-04 15:01:56,626.85,940.28
6008,322,43,2024-10-23 02:43:50,2024-10-23 03:39:50,568.98,0.0
6009,572,18,2024-05-11 14:33:51,2024-05-11 16:31:51,281.14,562.28
6010,19,28,2024-12-07 04:55:47,2024-12-07 05:03:47,338.48,676.96
6011,389,26,2024-10-06 06:29:02,2024-10-06 07:25:02,423.74,423.74
6012,272,17,2024-11-14 23:46:36,2024-11-15 01:01:36,231.21,346.81
6013,76,43,2025-03-09 10:20:48,2025-03-09 10:33:48,30.81,0.0
6014,243,10,2024-06-13 09:55:22,2024-06-13 10:08:22,606.86,0.0
6015,130,10,2024-10-26 09:42:00,2024-10-26 10:53:00,627.27,0.0
6016,259,2,2025-02-26 19:28:00,2025-02-26 21:27:00,595.86,0.0
6017,193,37,2024-06-26 20:49:29,2024-06-26 22:41:29,693.78,0.0
6018,166,15,2025-03-13 01:12:34,2025-03-13 01:55:34,801.14,801.14
6019,992,12,2024-10-16 01:51:48,2024-10-16 03:15:48,171.36,0.0
